"uniprotID","proteinName","radiality","integration"
"Q9UL58","Zinc finger protein 215 (BWSCR2-associated zinc finger protein 2) (BAZ-2) (Zinc finger protein with KRAB and SCAN domains 11)",0.0443884987412217,0.635053663707433
"Q9UIE0","Zinc finger protein 230 (Zinc finger protein FDZF2)",0.0443884987412217,0.635053663707433
"Q09FC8","Zinc finger protein 415",0.0443884987412217,0.635053663707433
"Q9C0F3","Zinc finger protein 436",0.0443884987412217,0.635053663707433
"Q14592","Zinc finger protein 460 (Zinc finger protein 272) (Zinc finger protein HZF8)",0.0443884987412217,0.635053663707433
"Q8WTR7","Zinc finger protein 473 (Zinc finger protein 100 homolog) (Zfp-100)",0.0443884987412217,0.635053663707433
"Q9Y2H8","Zinc finger protein 510",0.0443884987412217,0.635053663707433
"Q6ZMY9","Zinc finger protein 517",0.0443884987412217,0.635053663707433
"Q6P9A1","Zinc finger protein 530",0.0443884987412217,0.635053663707433
"Q6NX49","Zinc finger protein 544",0.0443884987412217,0.635053663707433
"Q6P9A3","Zinc finger protein 549",0.0443884987412217,0.635053663707433
"Q86TJ5","Zinc finger protein 554",0.0443884987412217,0.635053663707433
"Q96NG5","Zinc finger protein 558",0.0443884987412217,0.635053663707433
"Q8TA94","Zinc finger protein 563",0.0443884987412217,0.635053663707433
"Q96NI8","Zinc finger protein 570",0.0443884987412217,0.635053663707433
"Q96NL3","Zinc finger protein 599",0.0443884987412217,0.635053663707433
"Q96I27","Zinc finger protein 625",0.0443884987412217,0.635053663707433
"Q6ZS27","Zinc finger protein 662",0.0443884987412217,0.635053663707433
"Q8IYX0","Zinc finger protein 679",0.0443884987412217,0.635053663707433
"Q96CS4","Zinc finger protein 689",0.0443884987412217,0.635053663707433
"Q9H963","Putative zinc finger protein 702",0.0443884987412217,0.635053663707433
"Q8N972","Zinc finger protein 709",0.0443884987412217,0.635053663707433
"Q8TF20","Zinc finger protein 721",0.0443884987412217,0.635053663707433
"Q68DY9","Zinc finger protein 772",0.0443884987412217,0.635053663707433
"Q3KP31","Zinc finger protein 791",0.0443884987412217,0.635053663707433
"P21506","Zinc finger protein 10 (Zinc finger protein KOX1)",0.0443884987412217,0.635053663707433
"P17022","Zinc finger protein 18 (Heart development-specific gene 1 protein) (Zinc finger protein 535) (Zinc finger protein KOX11) (Zinc finger protein with KRAB and SCAN domains 6)",0.0443884987412217,0.635053663707433
"P17027","Zinc finger protein 23 (Zinc finger protein 359) (Zinc finger protein 612) (Zinc finger protein KOX16)",0.0443884987412217,0.635053663707433
"P17030","Zinc finger protein 25 (Zinc finger protein KOX19)",0.0443884987412217,0.635053663707433
"Q9UC06","Zinc finger protein 70 (Zinc finger protein N27C7-1)",0.0443884987412217,0.635053663707433
"Q15935","Zinc finger protein 77 (ZNFpT1)",0.0443884987412217,0.635053663707433
"Q969J2","Zinc finger protein with KRAB and SCAN domains 4 (P373c6.1) (Zinc finger protein 307) (Zinc finger protein 427)",0.0443884987412217,0.635053663707433
"Q9Y2A4","Zinc finger protein 443 (Krueppel-type zinc finger protein ZK1)",0.0443884987412217,0.635053663707433
"Q8TAF7","Zinc finger protein 461 (Gonadotropin-inducible ovary transcription repressor 1) (GIOT-1)",0.0443884987412217,0.635053663707433
"O60304","Zinc finger protein 500 (Zinc finger protein with KRAB and SCAN domains 18)",0.0443884987412217,0.635053663707433
"Q6P280","Zinc finger protein 529",0.0443884987412217,0.635053663707433
"Q7Z398","Zinc finger protein 550",0.0443884987412217,0.635053663707433
"Q8NEP9","Zinc finger protein 555",0.0443884987412217,0.635053663707433
"Q8N587","Zinc finger protein 561",0.0443884987412217,0.635053663707433
"Q969W8","Zinc finger protein 566",0.0443884987412217,0.635053663707433
"Q96ND8","Zinc finger protein 583 (Zinc finger protein L3-5)",0.0443884987412217,0.635053663707433
"Q86T29","Zinc finger protein 605",0.0443884987412217,0.635053663707433
"Q9P2J8","Zinc finger protein 624",0.0443884987412217,0.635053663707433
"Q8TAW3","Zinc finger protein 671",0.0443884987412217,0.635053663707433
"Q8NEM1","Zinc finger protein 680",0.0443884987412217,0.635053663707433
"Q5T5D7","Zinc finger protein 684",0.0443884987412217,0.635053663707433
"Q9H7X3","Zinc finger protein 696",0.0443884987412217,0.635053663707433
"Q6ZNC4","Zinc finger protein 704",0.0443884987412217,0.635053663707433
"Q96C28","Zinc finger protein 707",0.0443884987412217,0.635053663707433
"Q9ULD5","Zinc finger protein 777",0.0443884987412217,0.635053663707433
"Q8N393","Zinc finger protein 786",0.0443884987412217,0.635053663707433
"Q6ZN11","Zinc finger protein 793",0.0443884987412217,0.635053663707433
"A6NHJ4","Zinc finger protein 860",0.0443884987412217,0.635053663707433
"Q9BSG1","Zinc finger protein 2 (Zinc finger protein 2.2) (Zinc finger protein 661)",0.0443884987412217,0.635053663707433
"Q16587","Zinc finger protein 74 (Zinc finger protein 520) (hZNF7)",0.0443884987412217,0.635053663707433
"Q8TF47","Zinc finger protein 90 homolog (Zfp-90) (Zinc finger protein 756)",0.0443884987412217,0.635053663707433
"Q9BRR0","Zinc finger protein with KRAB and SCAN domains 3 (Zinc finger and SCAN domain-containing protein 13) (Zinc finger protein 306) (Zinc finger protein 309) (Zinc finger protein 47 homolog) (Zf47) (Zfp-47)",0.0443884987412217,0.635053663707433
"Q8IYN0","Zinc finger protein 100",0.0443884987412217,0.635053663707433
"Q12901","Zinc finger protein 155",0.0443884987412217,0.635053663707433
"O75820","Zinc finger protein 189",0.0443884987412217,0.635053663707433
"O14771","Zinc finger protein 213 (Putative transcription factor CR53) (Zinc finger protein with KRAB and SCAN domains 21)",0.0443884987412217,0.635053663707433
"Q9UK12","Zinc finger protein 222",0.0443884987412217,0.635053663707433
"Q14590","Zinc finger protein 235 (Zinc finger protein 270) (Zinc finger protein 93 homolog) (Zfp-93) (Zinc finger protein HZF6)",0.0443884987412217,0.635053663707433
"Q8NDW4","Zinc finger protein 248",0.0443884987412217,0.635053663707433
"Q14584","Zinc finger protein 266 (Zinc finger protein HZF1)",0.0443884987412217,0.635053663707433
"Q06730","Zinc finger protein 33A (Zinc finger and ZAK-associated protein with KRAB domain) (ZZaPK) (Zinc finger protein 11A) (Zinc finger protein KOX31)",0.0443884987412217,0.635053663707433
"Q9BWM5","Zinc finger protein 416",0.0443884987412217,0.635053663707433
"Q8TAQ5","Zinc finger protein 420",0.0443884987412217,0.635053663707433
"O94892","Zinc finger protein 432",0.0443884987412217,0.635053663707433
"Q8IYI8","Zinc finger protein 440",0.0443884987412217,0.635053663707433
"Q9BX82","Zinc finger protein 471 (EZFIT-related protein 1)",0.0443884987412217,0.635053663707433
"Q8WV37","Zinc finger protein 480",0.0443884987412217,0.635053663707433
"Q96H40","Zinc finger protein 486 (KRAB domain only protein 2)",0.0443884987412217,0.635053663707433
"Q6ZR52","Zinc finger protein 493",0.0443884987412217,0.635053663707433
"Q5TYW1","Zinc finger protein 658",0.0443884987412217,0.635053663707433
"Q9BS34","Zinc finger protein 670",0.0443884987412217,0.635053663707433
"Q5VV52","Zinc finger protein 691",0.0443884987412217,0.635053663707433
"Q9H0M5","Zinc finger protein 700",0.0443884987412217,0.635053663707433
"Q9BY31","Zinc finger protein 717 (Krueppel-like factor X17)",0.0443884987412217,0.635053663707433
"A6NNF4","Zinc finger protein 726",0.0443884987412217,0.635053663707433
"Q6ZMV8","Putative zinc finger protein 730",0.0443884987412217,0.635053663707433
"O75373","Zinc finger protein 737 (Zinc finger protein 102)",0.0443884987412217,0.635053663707433
"Q9BV97","KRAB domain-containing protein ZNF747",0.0443884987412217,0.635053663707433
"Q6IQ21","Zinc finger protein 770",0.0443884987412217,0.635053663707433
"Q68DI1","Zinc finger protein 776",0.0443884987412217,0.635053663707433
"P17014","Zinc finger protein 12 (Gonadotropin-inducible ovary transcription repressor 3) (GIOT-3) (Zinc finger protein 325) (Zinc finger protein KOX3)",0.0443884987412217,0.635053663707433
"P17021","Zinc finger protein 17 (Zinc finger protein HPF3) (Zinc finger protein KOX10)",0.0443884987412217,0.635053663707433
"P17023","Zinc finger protein 19 (Zinc finger protein KOX12)",0.0443884987412217,0.635053663707433
"P17031","Zinc finger protein 26 (Zinc finger protein KOX20)",0.0443884987412217,0.635053663707433
"P51814","Zinc finger protein 41",0.0443884987412217,0.635053663707433
"Q15937","Zinc finger protein 79 (ZNFpT7)",0.0443884987412217,0.635053663707433
"P52738","Zinc finger protein 140",0.0443884987412217,0.635053663707433
"Q14929","Zinc finger protein 169",0.0443884987412217,0.635053663707433
"P98182","Zinc finger protein 200",0.0443884987412217,0.635053663707433
"O95201","Zinc finger protein 205 (Zinc finger protein 210)",0.0443884987412217,0.635053663707433
"Q9UDV6","Zinc finger protein 212 (Zinc finger protein C2H2-150)",0.0443884987412217,0.635053663707433
"Q9UK13","Zinc finger protein 221",0.0443884987412217,0.635053663707433
"Q9NZL3","Zinc finger protein 224 (Bone marrow zinc finger 2) (BMZF-2) (Zinc finger protein 233) (Zinc finger protein 255) (Zinc finger protein 27) (Zinc finger protein KOX22)",0.0443884987412217,0.635053663707433
"Q86WZ6","Zinc finger protein 227",0.0443884987412217,0.635053663707433
"Q9Y2P7","Zinc finger protein 256 (Bone marrow zinc finger 3) (BMZF-3)",0.0443884987412217,0.635053663707433
"O14978","Zinc finger protein 263 (Zinc finger protein FPM315) (Zinc finger protein with KRAB and SCAN domains 12)",0.0443884987412217,0.635053663707433
"Q14593","Zinc finger protein 273 (Zinc finger protein HZF9)",0.0443884987412217,0.635053663707433
"Q9HBT7","Zinc finger protein 287 (Zinc finger protein with KRAB and SCAN domains 13)",0.0443884987412217,0.635053663707433
"Q96SE7","Zinc finger protein 347 (Zinc finger protein 1111)",0.0443884987412217,0.635053663707433
"Q8NA42","Zinc finger protein 383",0.0443884987412217,0.635053663707433
"Q96HQ0","Zinc finger protein 419",0.0443884987412217,0.635053663707433
"Q8TF32","Zinc finger protein 431",0.0443884987412217,0.635053663707433
"Q9H7R0","Zinc finger protein 442",0.0443884987412217,0.635053663707433
"Q96JC4","Zinc finger protein 479 (Zinc finger protein Kr19) (HKr19)",0.0443884987412217,0.635053663707433
"Q8NCK3","Zinc finger protein 485",0.0443884987412217,0.635053663707433
"Q9ULM2","Zinc finger protein 490",0.0443884987412217,0.635053663707433
"Q96IT1","Zinc finger protein 496 (Zinc finger protein with KRAB and SCAN domains 17)",0.0443884987412217,0.635053663707433
"Q5JVG8","Zinc finger protein 506",0.0443884987412217,0.635053663707433
"Q8IVP9","Zinc finger protein 547",0.0443884987412217,0.635053663707433
"Q7Z3V5","Zinc finger protein 571",0.0443884987412217,0.635053663707433
"Q86YE8","Zinc finger protein 573",0.0443884987412217,0.635053663707433
"Q8IVC4","Zinc finger protein 584",0.0443884987412217,0.635053663707433
"Q8N823","Zinc finger protein 611",0.0443884987412217,0.635053663707433
"Q8N720","Zinc finger protein 655 (Vav-interacting Krueppel-like protein)",0.0443884987412217,0.635053663707433
"Q86XU0","Zinc finger protein 677",0,0.624519676692726
"O95780","Zinc finger protein 682",0,0.632326310675324
"Q9NV72","Zinc finger protein 701",0,0.632304226845104
"Q7Z2F6","Putative protein ZNF720",0,0.705755046155205
"P51815","Zinc finger protein 75D (Zinc finger protein 75) (Zinc finger protein 82)",0,0.706351309571132
"Q8N9Z0","Zinc finger protein 610",0.000265005962634159,0.428216509871472
"Q8N8J6","Zinc finger protein 615",0.000253964047524403,0.502892981758756
"Q6ZNG0","Zinc finger protein 620",0.000253964047524403,0.353517954153968
"Q8N3J9","Zinc finger protein 664 (Zinc finger protein 176) (Zinc finger protein from organ of Corti)",0,0.672607216995716
"Q96K58","Zinc finger protein 668",0.000397508943951239,0.729528289386511
"Q5SXM1","Zinc finger protein 678",0.000397508943951239,0.729528289386511
"Q9H7S9","Zinc finger protein 703 (Zinc finger elbow-related proline domain protein 1)",0.000397508943951239,0.729528289386511
"A6NP11","Zinc finger protein 716",0.000397508943951239,0.729528289386511
"A8MUV8","Putative zinc finger protein 727 (Zinc finger protein 727 pseudogene)",0,0.68104324013957
"B4DX44","Zinc finger protein 736",0,0.647696656508105
"Q32MQ0","Zinc finger protein 750",0,0.647696656508105
"Q96H86","Zinc finger protein 764",0,0.647696656508105
"Q3KQV3","Zinc finger protein 792",0,0.687193586855704
